順位,出力キーワード,検索ボリューム(人),重複ボリューム(人),特徴度,検索時間差(日),男性割合(%),女性割合(%),10代（13歳〜）割合(%),20代割合(%),30代割合(%),40代割合(%),50代割合(%),60代割合(%),70代以上割合(%)
302,子宮頚がんワクチン,47300,30,1.752,-82.112,13,87,3,15,9,29,34,7,3
303,オオカミには騙されない,47100,30,1.787,-88.308,19,81,18,26,19,20,12,3,2
304,吐き気止め 市販薬,46900,30,1.733,44.62,23,77,2,16,21,25,21,9,6
305,ct,46900,30,1.714,-59.086,46,54,4,12,15,21,19,13,16
306,イオンモール岡崎,46800,30,1.693,-50.334,31,69,4,21,22,22,18,9,4
307,アンテベート,46600,30,1.785,-27.892,30,70,1,9,14,21,23,14,18
308,ふくらはぎ,46400,30,1.632,13.147,49,51,5,10,14,19,18,14,20
309,お腹痛い,46300,30,1.623,-11.543,22,78,16,17,19,23,16,5,4
310,パパ活,46100,30,1.634,8.671,52,48,9,18,21,22,16,8,6
311,躁鬱,46000,30,1.759,-12.327,38,62,15,33,22,14,10,4,2
312,唇の皮がむける,45900,30,1.633,-1.12,20,80,6,13,15,20,22,13,11
